GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",198712,203699,214703,241458,219694,198859
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",70867,70030,73664,74534,77573,79538
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",127844,133669,141039,166923,142120,119321
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",24,"  Other services, except government",10460,10660,11198,11968,12675,13354
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",25," Government",99672,110401,120500,131877,137488,143716
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",26,"  Federal",9985,10885,10665,10273,10860,11187
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",27,"  State and local",89687,99516,109835,121604,126628,132528
 "39000","Ohio",3,SAOVA,"Thousands of dollars",1,"All Industries",9207406,9276974,9535872,9841550,9825499,10167019
 "39000","Ohio",3,SAOVA,"Thousands of dollars",2," Private Industries",8633227,8676371,8906832,9174859,9127411,9432595
 "39000","Ohio",3,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",211818,239556,232875,234669,220928,228270
 "39000","Ohio",3,SAOVA,"Thousands of dollars",4,"  Mining",5768,4819,3856,2900,2689,4518
 "39000","Ohio",3,SAOVA,"Thousands of dollars",5,"  Utilities",44,45,39,46,52,52
 "39000","Ohio",3,SAOVA,"Thousands of dollars",6,"  Construction",143834,138196,156947,179514,202083,215946
 "39000","Ohio",3,SAOVA,"Thousands of dollars",7,"  Manufacturing",1616711,1717983,1784571,1746242,1501960,1620087
 "39000","Ohio",3,SAOVA,"Thousands of dollars",8,"   Durable goods",402966,423246,430291,444397,448070,526764
 "39000","Ohio",3,SAOVA,"Thousands of dollars",9,"   Nondurable goods",1213745,1294738,1354280,1301845,1053889,1093323
 "39000","Ohio",3,SAOVA,"Thousands of dollars",10,"  Wholesale trade",1116823,1076831,1110972,1156462,1118416,1112793
 "39000","Ohio",3,SAOVA,"Thousands of dollars",11,"  Retail trade",2503272,2490085,2432698,2502532,2553408,2667856
 "39000","Ohio",3,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",459788,477244,492756,507469,501278,503480
 "39000","Ohio",3,SAOVA,"Thousands of dollars",13,"  Information",54476,55401,54443,56020,60082,72013
 "39000","Ohio",3,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",330772,310731,329276,380349,398113,397680
 "39000","Ohio",3,SAOVA,"Thousands of dollars",15,"   Finance and insurance",133680,122942,152306,177357,183420,177634
 "39000","Ohio",3,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",197092,187789,176970,202993,214693,220046
 "39000","Ohio",3,SAOVA,"Thousands of dollars",17,"  Professional and business services",112916,110120,116226,125764,132000,148073
 "39000","Ohio",3,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",71925,72645,78137,79985,83532,84584
 "39000","Ohio",3,SAOVA,"Thousands of dollars",19,"   Educational services",56938,58440,63293,64451,67331,68374
 "39000","Ohio",3,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",14987,14205,14844,15534,16201,16210
 "39000","Ohio",3,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1868610,1843917,1968727,2051667,2195819,2213249
 "39000","Ohio",3,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",1211972,1231783,1317923,1345671,1437586,1518966
 "39000","Ohio",3,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",656638,612134,650804,705997,758233,694283
 "39000","Ohio",3,SAOVA,"Thousands of dollars",24,"  Other services, except government",136470,138797,145309,151239,157051,163995
 "39000","Ohio",3,SAOVA,"Thousands of dollars",25," Government",574179,600603,629040,666691,698089,734424
 "39000","Ohio",3,SAOVA,"Thousands of dollars",26,"  Federal",32599,37005,34748,33613,34528,34915
 "39000","Ohio",3,SAOVA,"Thousands of dollars",27,"  State and local",541580,563598,594292,633079,663561,699509
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",1,"All Industries",3562818,3598399,3670067,3794053,3808432,3836530
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",2," Private Industries",3349600,3370427,3428978,3542324,3553811,3568921
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",78186,84769,81663,82167,76790,84365
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",4,"  Mining",12167,13111,14292,10458,9377,11079
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",5,"  Utilities",10,10,9,10,11,11
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",6,"  Construction",65595,69167,81463,89750,94194,98227
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",7,"  Manufacturing",551683,512455,503800,464776,393623,462148
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",8,"   Durable goods",103536,106794,111327,111272,112752,132041
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",9,"   Nondurable goods",448147,405660,392473,353505,280872,330107
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",10,"  Wholesale trade",312662,310511,326057,323002,301661,302254
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",11,"  Retail trade",916826,964220,961813,1002739,1024142,998936
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",398279,399527,386362,435075,446672,480012
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",13,"  Information",9745,10509,10510,10932,11246,11558
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",235852,225645,213163,218595,213499,197984
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",15,"   Finance and insurance",29502,26399,32921,36572,36785,34793
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",206350,199247,180242,182023,176714,163191
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",17,"  Professional and business services",68905,66933,70452,75086,77499,84247
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",26845,26880,28956,29826,31512,32520
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",19,"   Educational services",22459,22694,24572,25190,26542,27487
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",4386,4186,4384,4636,4970,5033
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",631025,642394,703000,747584,816798,745116
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",298929,301911,319979,328400,356771,384577
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",332096,340483,383021,419184,460027,360539
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",24,"  Other services, except government",41819,44294,47439,52322,56787,60464
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",25," Government",213218,227972,241089,251728,254620,267609
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",26,"  Federal",20108,22911,22205,21040,21826,22497
 "40000","Oklahoma",6,SAOVA,"Thousands of dollars",27,"  State and local",193111,205061,218884,230688,232794,245112
 "41000","Oregon",8,SAOVA,"Thousands of dollars",1,"All Industries",5289357,5302607,5559335,6012918,6161618,6538383
 "41000","Oregon",8,SAOVA,"Thousands of dollars",2," Private Industries",4978650,4968626,5200955,5624146,5751914,6109216
 "41000","Oregon",8,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",107202,124533,124802,133385,130551,138025
 "41000","Oregon",8,SAOVA,"Thousands of dollars",4,"  Mining",125,107,106,89,97,153
 "41000","Oregon",8,SAOVA,"Thousands of dollars",5,"  Utilities",6,6,5,6,6,6
 "41000","Oregon",8,SAOVA,"Thousands of dollars",6,"  Construction",63953,69418,74409,71292,77988,84771
 "41000","Oregon",8,SAOVA,"Thousands of dollars",7,"  Manufacturing",342745,375443,388761,425450,475662,561501
 "41000","Oregon",8,SAOVA,"Thousands of dollars",8,"   Durable goods",225186,246463,256287,278098,282386,360212
 "41000","Oregon",8,SAOVA,"Thousands of dollars",9,"   Nondurable goods",117559,128980,132474,147352,193276,201288
 "41000","Oregon",8,SAOVA,"Thousands of dollars",10,"  Wholesale trade",855002,812781,841152,886616,872216,879278
 "41000","Oregon",8,SAOVA,"Thousands of dollars",11,"  Retail trade",1319507,1358968,1406351,1493093,1509570,1568294
 "41000","Oregon",8,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",401471,408081,438052,539023,558436,590534
 "41000","Oregon",8,SAOVA,"Thousands of dollars",13,"  Information",9542,9706,9739,10701,10919,11734
 "41000","Oregon",8,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",237650,249302,232643,262095,277698,293692
 "41000","Oregon",8,SAOVA,"Thousands of dollars",15,"   Finance and insurance",56362,50246,61732,67086,66895,64142
 "41000","Oregon",8,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",181288,199056,170911,195009,210803,229550
 "41000","Oregon",8,SAOVA,"Thousands of dollars",17,"  Professional and business services",57867,56187,59343,64069,67895,77344
 "41000","Oregon",8,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",43136,41859,45142,46718,48829,51529
 "41000","Oregon",8,SAOVA,"Thousands of dollars",19,"   Educational services",35167,34603,37484,38568,40390,42592
 "41000","Oregon",8,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",7968,7255,7658,8150,8439,8937
 "41000","Oregon",8,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1476785,1398723,1513583,1623405,1651814,1779639
 "41000","Oregon",8,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",453846,453914,481413,490018,523105,561962
 "41000","Oregon",8,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1022939,944809,1032170,1133387,1128708,1217677
 "41000","Oregon",8,SAOVA,"Thousands of dollars",24,"  Other services, except government",63660,63510,66867,68204,70234,72715
 "41000","Oregon",8,SAOVA,"Thousands of dollars",25," Government",310707,333981,358380,388772,409704,429168
 "41000","Oregon",8,SAOVA,"Thousands of dollars",26,"  Federal",37313,36761,38050,38798,42236,44484
 "41000","Oregon",8,SAOVA,"Thousands of dollars",27,"  State and local",273394,297220,320330,349974,367468,384683
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",1,"All Industries",11397994,11578536,11862703,12626660,12912716,13173567
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",2," Private Industries",10896427,11033090,11294794,12029797,12299482,12534629
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",221637,250863,245332,250571,228915,235301
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",4,"  Mining",26367,23003,18660,13596,11975,20411
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",5,"  Utilities",119,118,98,107,123,128
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",6,"  Construction",155853,140969,148516,185591,215211,230362
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",7,"  Manufacturing",1445716,1538883,1583239,1620499,1609913,1679625
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",8,"   Durable goods",610152,679238,682253,702517,708906,789102
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",9,"   Nondurable goods",835564,859645,900986,917982,901007,890523
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",10,"  Wholesale trade",1007027,972009,1050510,1269644,1301361,1297289
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",11,"  Retail trade",2985600,3020878,2953283,2976584,2988582,3073179
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",874542,921436,1003710,1166164,1235005,1264190
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",13,"  Information",45076,47567,47264,49736,51412,53743
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",764363,757333,714678,804204,857128,865696
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",15,"   Finance and insurance",216287,194074,236311,257049,255244,239808
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",548076,563259,478367,547155,601884,625888
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",17,"  Professional and business services",200006,194956,202747,216733,221877,247001
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",134019,137662,145584,144844,150444,152351
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",19,"   Educational services",111633,116435,123625,121908,126819,128461
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",22386,21227,21959,22937,23626,23890
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",2858943,2848571,2995894,3142519,3236338,3218358
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",1649057,1679391,1792369,1825656,1917695,1978941
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1209886,1169180,1203524,1316863,1318643,1239418
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",24,"  Other services, except government",177157,178842,185278,189005,191197,196996
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",25," Government",501567,545446,567910,596863,613234,638938
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",26,"  Federal",89295,100157,94624,94949,100465,103089
 "42000","Pennsylvania",2,SAOVA,"Thousands of dollars",27,"  State and local",412272,445289,473285,501914,512769,535849
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",1,"All Industries",1205169,1256595,1257028,1349168,1379470,1391601
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",2," Private Industries",1157885,1203695,1200983,1288200,1315650,1324679
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",7194,8055,7559,7615,7349,7581
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",4,"  Mining",3,3,3,2,2,3
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",5,"  Utilities",1,1,1,1,1,1
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",6,"  Construction",8765,10284,11276,12502,14351,15521
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",7,"  Manufacturing",90822,90148,93945,97428,100134,91310
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",8,"   Durable goods",61789,59366,61422,63067,64458,58048
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",9,"   Nondurable goods",29033,30782,32523,34361,35676,33262
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",10,"  Wholesale trade",74048,71667,74749,80406,79727,77821
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",11,"  Retail trade",280526,296574,291555,308251,308091,308017
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",66233,62257,62852,66073,68257,68876
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",13,"  Information",3852,3985,4000,4335,4346,4504
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",68575,82170,65437,69165,75898,76209
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",15,"   Finance and insurance",15368,13607,17120,19078,19415,18428
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",53207,68562,48318,50088,56483,57781
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",17,"  Professional and business services",42821,41652,43194,46644,47849,53382
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",15569,15681,16333,16439,16979,17090
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",19,"   Educational services",12724,12958,13584,13511,13937,14019
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",2845,2723,2749,2928,3041,3071
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",481933,503670,511786,560285,572706,583321
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",126814,130403,138797,145535,154585,163119
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",355119,373266,372989,414750,418121,420202
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",24,"  Other services, except government",17543,17550,18293,19054,19960,21044
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",25," Government",47284,52901,56045,60968,63821,66922
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",26,"  Federal",2751,3220,3045,2814,2737,2811
 "44000","Rhode Island",1,SAOVA,"Thousands of dollars",27,"  State and local",44533,49680,53001,58154,61084,64112
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",1,"All Industries",5399768,5507544,5659934,6038053,6098458,6853918
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",2," Private Industries",5174465,5258110,5378886,5716447,5750021,6487440
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",95728,109470,105618,118534,103762,120574
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",4,"  Mining",217,189,196,172,167,227
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",5,"  Utilities",9,10,8,9,10,10
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",6,"  Construction",54088,59189,68993,75989,85971,94275
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",7,"  Manufacturing",703618,746608,738437,741931,736868,855561
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",8,"   Durable goods",549610,594193,579842,579908,571619,697079
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",9,"   Nondurable goods",154008,152415,158595,162023,165249,158482
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",10,"  Wholesale trade",354362,354501,370054,399928,399805,409482
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",11,"  Retail trade",1389158,1444818,1474936,1540389,1555821,1702804
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",105715,110616,113740,117126,117715,119234
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",13,"  Information",10525,11496,11702,12779,13541,14741
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",313747,341794,296586,326358,348903,371669
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",35077,31386,40064,45384,47632,45180
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",278670,310408,256522,280974,301271,326489
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",41536,40965,43626,48685,53473,63776
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",33387,31001,33045,34324,34686,37585
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",19,"   Educational services",24814,23289,24908,25593,26054,28086
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",8573,7712,8137,8731,8632,9499
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",2014077,1948502,2059965,2234287,2229726,2622649
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",465106,465638,491009,503191,532555,560882
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1548971,1482863,1568956,1731096,1697171,2061767
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",58297,58953,61979,65936,69574,74852
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",25," Government",225303,249433,281048,321607,348437,366478
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",26,"  Federal",23753,27088,25717,24852,25221,25578
 "45000","South Carolina",5,SAOVA,"Thousands of dollars",27,"  State and local",201550,222345,255331,296755,323215,340900
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",1,"All Industries",1141916,1205870,1223803,1293099,1283815,1341806
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",2," Private Industries",1012981,1068115,1084169,1151438,1140434,1193064
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",74082,83267,84046,80539,71618,67460
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",4,"  Mining",17,16,16,11,9,13
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",5,"  Utilities",2,2,2,2,2,2
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",6,"  Construction",27896,37506,35389,24633,24791,26052
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",7,"  Manufacturing",65181,67924,69059,71991,77713,86596
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",8,"   Durable goods",37963,40852,39578,39915,39889,43025
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",9,"   Nondurable goods",27217,27072,29481,32076,37825,43571
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",10,"  Wholesale trade",111410,112834,121989,132302,134694,137235
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",11,"  Retail trade",314742,331065,326738,345363,341617,360369
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",28568,29008,30036,32188,33515,34617
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",13,"  Information",2179,2325,2316,2412,2507,2594
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",48431,47114,42444,45523,51418,50733
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",15,"   Finance and insurance",16389,14877,16970,17930,17285,16138
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",32042,32237,25474,27593,34133,34596
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",17,"  Professional and business services",20660,20284,21711,23681,24636,26283
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",8383,8357,8935,9280,9637,10178
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",19,"   Educational services",6788,6817,7341,7566,7898,8342
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",1595,1540,1594,1714,1739,1837
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",300124,316930,329587,371236,355696,377791
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",74730,74263,78367,80651,87002,93594
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",225394,242666,251219,290584,268694,284198
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",24,"  Other services, except government",11306,11485,11901,12277,12578,13141
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",25," Government",128935,137755,139633,141661,143381,148741
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",26,"  Federal",42476,46285,43531,43000,44994,45605
 "46000","South Dakota",4,SAOVA,"Thousands of dollars",27,"  State and local",86459,91470,96103,98661,98388,103136
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",1,"All Industries",6509166,6575383,6884421,7031042,7118121,7342537
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",2," Private Industries",6159622,6201072,6497422,6630513,6706142,6912889
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",96604,116421,116291,119662,112497,115865
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",4,"  Mining",402,326,249,188,170,320
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",5,"  Utilities",7,7,6,7,8,8
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",6,"  Construction",62903,78550,101155,91417,97760,106037
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",7,"  Manufacturing",974891,1025017,1027588,1043370,1016063,1031143
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",8,"   Durable goods",537741,562105,564101,566045,564039,572522
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",9,"   Nondurable goods",437150,462912,463487,477326,452024,458621
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",10,"  Wholesale trade",620392,611884,638938,682514,673702,672371
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",11,"  Retail trade",1657119,1628074,1744811,1721032,1759823,1832094
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",473466,469574,448084,417116,392919,394077
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",13,"  Information",16238,17358,17594,19053,20150,22312
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",262263,276577,250184,294611,310615,322063
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",66188,62267,78310,89213,90239,85920
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",196075,214310,171874,205398,220376,236143
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",83840,82580,87073,95142,99909,112760
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",42249,41467,43965,44160,45928,47627
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",19,"   Educational services",31660,31494,33511,33189,34389,35534
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",10588,9973,10453,10971,11539,12093
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1808269,1791864,1957296,2035456,2106730,2180400
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",676217,682323,729383,747363,813609,892723
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1132051,1109540,1227913,1288093,1293121,1287678
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",60979,61374,64188,66786,69870,75812
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",25," Government",349545,374311,386998,400529,411979,429648
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",26,"  Federal",76615,86794,82681,82837,87036,87844
 "47000","Tennessee",5,SAOVA,"Thousands of dollars",27,"  State and local",272930,287517,304318,317691,324943,341803
 "48000","Texas",6,SAOVA,"Thousands of dollars",1,"All Industries",29596246,31280199,31969868,33533816,32281895,34565594
 "48000","Texas",6,SAOVA,"Thousands of dollars",2," Private Industries",28587861,30219528,30852856,32353784,31056986,33278498
 "48000","Texas",6,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",769880,921337,928205,1059488,913392,953048
 "48000","Texas",6,SAOVA,"Thousands of dollars",4,"  Mining",95985,103439,110956,81907,72698,83678
 "48000","Texas",6,SAOVA,"Thousands of dollars",5,"  Utilities",103,109,96,111,129,135
 "48000","Texas",6,SAOVA,"Thousands of dollars",6,"  Construction",422857,446113,488698,518908,582517,625572
 "48000","Texas",6,SAOVA,"Thousands of dollars",7,"  Manufacturing",7294623,7807713,7832569,7756097,5977708,7283778
 "48000","Texas",6,SAOVA,"Thousands of dollars",8,"   Durable goods",735630,779681,807773,830679,798933,882309
