GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",434,452,495,511,518,493,502,528,521,550,578,575,539,536,557,563,571,593,609,628,654,671
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",437,470,508,504,538,582,634,698,754,821,900,937,910,909,911,919,949,964,990,1011,1032,1046
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",904,936,970,1022,1056,1100,1141,1203,1264,1327,1380,1432,1463,1495,1553,1617,1644,1722,1843,1931,2009,2093
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1070,1148,1241,1357,1304,1309,1360,1462,1584,1657,1782,1879,1816,1949,2121,2289,2439,2594,2725,2789,3028,3177
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1093,1203,1261,1280,1402,1503,1609,1693,1812,1947,1995,1949,1940,1927,1959,1953,1957,1968,1998,2048,2099,2130
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",178,253,310,323,361,394,386,379,405,467,485,568,586,590,623,656,687,700,707,761,789,845
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1271,1410,1519,1570,1683,1816,1824,1911,2062,2181,2291,2444,2553,2646,2750,2866,2930,2993,3114,3281,3399,3556
 "05000","Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1093,1157,1210,1248,1322,1421,1438,1531,1657,1715,1805,1875,1967,2057,2127,2209,2243,2293,2408,2521,2610,2711
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",21212,22150,23411,25112,25915,26676,27748,29356,31059,32764,34297,34614,33195,34274,35614,36757,37484,39014,40743,42549,44502,46981
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6866,7154,7735,8439,8638,8898,9227,9820,10364,10813,11150,10818,9815,10162,10729,11114,11214,11566,11834,12011,12504,13180
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2500,2740,3044,3390,3488,3602,3687,3936,4133,4233,4251,3785,3320,3414,3536,3703,3761,3896,4147,4253,4455,4715
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",864,973,1098,1156,1233,1312,1310,1342,1368,1303,1257,1026,879,917,987,1094,1153,1214,1321,1364,1431,1452
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",538,584,655,735,776,804,831,886,945,983,961,848,753,762,773,776,777,807,861,857,892,966
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",793,857,937,1118,1113,1101,1134,1245,1323,1419,1464,1361,1189,1214,1219,1242,1239,1260,1329,1406,1497,1619
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",305,326,353,382,365,385,412,462,497,528,570,551,499,520,557,590,592,615,636,626,634,678
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4367,4415,4691,5049,5150,5296,5540,5884,6232,6579,6899,7033,6495,6749,7193,7411,7453,7670,7687,7757,8049,8465
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1684,1692,1788,1873,1957,2012,2083,2148,2253,2361,2510,2561,2468,2494,2589,2658,2682,2774,2832,2838,2885,2987
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",942,972,1009,1059,1014,1045,1055,1156,1215,1193,1211,1164,1042,1087,1156,1221,1217,1263,1294,1309,1323,1389
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",450,392,420,514,494,484,551,666,772,869,919,1042,739,854,1067,1090,1048,998,762,704,815,927
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1291,1359,1474,1603,1685,1756,1851,1914,1991,2157,2260,2265,2246,2314,2380,2442,2506,2635,2800,2907,3027,3161
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14346,14996,15676,16673,17276,17778,18521,19536,20695,21951,23146,23796,23380,24112,24885,25643,26271,27449,28909,30539,31998,33801
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14039,14682,15301,16215,16722,17120,17886,18952,20109,21266,22313,22870,22476,23192,23915,24562,25141,26286,27735,29257,30670,32382
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",4603,4810,4993,5242,5566,5699,5864,6128,6523,6973,7271,7566,7763,7861,8029,8166,8319,8613,9034,9414,9766,10118
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2878,2948,2972,3074,3199,3403,3622,3857,4104,4317,4615,4867,4987,5398,5586,5707,5808,6018,6408,6838,7129,7543
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",876,909,956,1044,1025,986,1004,1054,1129,1207,1271,1257,1153,1175,1251,1318,1399,1482,1540,1659,1782,1897
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",733,745,840,889,912,925,1013,1123,1185,1252,1313,1323,1252,1307,1307,1369,1397,1453,1534,1621,1707,1780
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1340,1414,1455,1557,1596,1649,1737,1877,2006,2153,2288,2348,2232,2270,2363,2469,2562,2756,2997,3211,3364,3618
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1973,2119,2191,2347,2227,2209,2265,2380,2521,2576,2654,2570,2305,2381,2488,2537,2655,2793,2943,3016,3216,3466
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1637,1736,1894,2062,2198,2250,2380,2533,2641,2788,2902,2939,2783,2800,2892,2997,3000,3171,3279,3498,3706,3959
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",307,315,375,458,554,658,635,585,585,685,833,926,905,920,970,1081,1130,1163,1175,1282,1328,1419
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1715,1758,1884,2064,2291,2542,2595,2641,2785,2965,3331,3564,3680,3821,4029,4355,4462,4586,4776,5079,5257,5498
 "06000","California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1408,1443,1509,1607,1737,1883,1959,2056,2199,2280,2498,2638,2776,2901,3058,3273,3332,3423,3601,3797,3929,4080
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",22266,23506,25122,27042,27847,28191,29164,30575,32036,33310,34575,34958,33875,34230,35178,35887,36562,38006,39268,40552,42215,44174
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7900,8274,8995,9608,9745,9632,9846,10340,10848,11159,11556,11390,10502,10590,10991,11256,11414,11769,11877,12146,12733,13278
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",3010,3283,3587,3883,3907,3926,3908,4104,4224,4278,4378,4016,3582,3574,3606,3699,3841,3995,4139,4279,4513,4697
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1058,1149,1274,1353,1427,1448,1400,1412,1374,1305,1365,1155,1033,1049,1050,1115,1175,1247,1328,1326,1390,1442
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",749,805,870,945,969,969,952,1024,1086,1108,1114,1043,897,885,900,919,960,1017,1078,1139,1173,1222
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",816,917,998,1100,1053,1041,1065,1144,1212,1267,1281,1218,1082,1060,1059,1065,1091,1094,1073,1141,1249,1282
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",388,413,446,485,457,468,492,524,553,597,618,600,570,581,597,600,615,637,660,673,702,751
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4890,4991,5408,5725,5838,5706,5937,6236,6624,6882,7178,7375,6919,7016,7385,7557,7573,7774,7738,7867,8220,8581
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1806,1853,2001,2060,2159,2126,2218,2321,2452,2475,2596,2702,2710,2693,2779,2881,2894,3006,3065,3130,3204,3281
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",926,962,1011,1031,1025,1001,1016,1037,1072,1101,1099,1067,1000,1013,1058,1071,1083,1116,1146,1165,1157,1215
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",588,513,563,705,688,615,692,791,921,1004,1082,1225,868,981,1176,1180,1139,1066,802,702,783,895
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1569,1663,1833,1929,1965,1965,2012,2088,2178,2302,2401,2381,2342,2329,2372,2425,2456,2586,2725,2870,3076,3190
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14366,15231,16127,17434,18102,18559,19318,20235,21188,22150,23019,23568,23373,23640,24187,24631,25148,26237,27391,28405,29482,30896
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14138,14961,15786,17021,17627,18054,18784,19692,20645,21525,22417,22867,22687,22928,23414,23772,24268,25315,26480,27461,28512,29865
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",4712,4899,5069,5292,5619,5721,5933,6237,6635,6856,6946,7071,7073,6969,7042,7086,7181,7417,7739,8066,8440,8882
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2568,2687,2782,2998,3293,3600,3788,4052,4171,4301,4603,4780,4988,5066,5156,5236,5337,5653,6046,6334,6413,6568
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",1129,1147,1179,1256,1194,1108,1106,1161,1196,1245,1294,1324,1223,1261,1334,1405,1451,1512,1563,1616,1694,1797
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",931,1040,1148,1271,1267,1252,1316,1345,1407,1532,1642,1671,1693,1750,1735,1811,1893,1989,2068,2148,2194,2283
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1674,1707,1774,1911,1946,1971,2017,2128,2221,2317,2443,2511,2411,2457,2597,2691,2790,2954,3157,3263,3444,3684
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1466,1602,1753,1974,1875,1899,1982,2106,2232,2285,2376,2387,2185,2258,2366,2359,2430,2473,2523,2499,2669,2811
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1658,1880,2081,2319,2434,2503,2643,2664,2783,2989,3112,3123,3113,3167,3185,3184,3185,3317,3385,3536,3659,3840
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",228,270,341,413,475,505,534,543,543,626,603,701,687,713,773,859,879,922,911,945,970,1031
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1686,1830,1973,2130,2287,2446,2562,2711,2852,3009,3077,3227,3310,3417,3545,3704,3752,3901,4079,4295,4407,4563
 "08000","Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1458,1560,1632,1717,1813,1941,2028,2169,2309,2383,2474,2526,2623,2705,2772,2845,2873,2979,3168,3350,3437,3533
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",25439,26943,28492,29902,30987,32021,33165,35216,37534,39572,41324,42060,40966,41652,42911,43826,44993,46691,47998,49215,50893,52941
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",8601,8886,9456,9863,10117,10419,10730,11478,12277,12751,13208,13073,12185,12469,12977,13164,13580,14048,14173,14376,14854,15220
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2824,3063,3290,3430,3550,3741,3884,4135,4299,4338,4476,4181,3800,3861,3961,4053,4218,4375,4466,4625,4769,4929
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1094,1182,1286,1296,1366,1423,1472,1509,1489,1410,1438,1234,1153,1221,1274,1334,1384,1440,1480,1502,1538,1599
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",654,703,742,834,882,947,982,1068,1116,1138,1154,1086,938,937,944,960,1013,1056,1071,1124,1162,1209
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",681,758,818,828,853,908,941,1028,1115,1161,1220,1213,1098,1066,1081,1083,1142,1184,1203,1290,1363,1395
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",395,420,444,473,450,463,489,531,579,629,664,648,611,637,661,676,680,695,712,710,706,725
 "09000","Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5776,5824,6166,6433,6567,6678,6846,7342,7978,8413,8732,8892,8385,8608,9016,9111,9362,9673,9706,9751,10085,10292
